3034.2,2072.8,1000.5,1452.6,2688.1,722.65,-7939.2,-21500,-32936,-35793,-29785,-20264,-12615,-8008,-4396,-202.67,4139.2,7727.2,10729,13756,16491,17856,17441,16062,14754,13717,12575,11225,9928.3,8721.2,7285.2,5545.9,3970.2,2972.4
-197.25,-722.42,-1959.3,-2656.4,-2367.7,-3232.3,-8511,-18774,-30011,-36316,-34752,-27417,-18863,-12001,-6727.4,-1812.6,2972.3,6945.4,9933.5,12653,15573,18029,18927,18095,16494,15101,13969,12578,10788,9054.3,7747.9,6625.3,5190.9,3412.6
-4928.4,-5302.4,-5128.8,-3716.5,-1879.1,-2539.5,-8493.4,-19026,-29228,-33469,-29897,-21521,-13077,-7222.3,-3613.5,-735.88,2255.7,5337.4,8271.6,10849,12777,13878,14423,14887,15295,15134,14086,12555,11186,10065,8764.2,7133.4,5595.9,4525.6
4525.6,3730.4,2898.6,2244.2,2137.6,2107.8,876.89,-2158,-5800.3,-7979.5,-7808.9,-6275,-4803.4,-3695,-2406.5,-960.79,-256.6,-785.05,-1676.4,-1599.2,-400.13,726.62,757.99,6.3325,-534.93,-614.33,-934.58,-1981.5,-3197.8,-3644.2,-3191.8,-2631.6,-2623.3,-2921.4
-4562.2,-2769,-1905.1,-3053.2,-5523.8,-7604.2,-8406.1,-8581.8,-9136.5,-9940.9,-9805.4,-7912.1,-4755.5,-1520.7,1172.2,3603.8,6165,8626.6,10365,11087,11052,10613,9838.1,8703.7,7458.2,6508.1,5935.2,5369.5,4485,3471,2785.1,2459.8,1924.9,702.19
-1900.5,-1428.5,6.5553,2117,3032.3,-429.08,-9893,-22552,-32094,-33463,-26875,-17028,-8684.3,-3409.7,-159.05,2262.6,4140.2,5645.4,7432,9918.3,12487,13994,14008,13169,12344,11808,11342,10781,10147,9413.3,8467.1,7332.1,6159.8,4938.7
-1309.1,-1483.1,-2737.8,-4654.5,-6090.3,-6591.2,-7087.1,-8771.5,-11396,-13151,-12431,-9441,-5773.7,-2633.4,71.906,2886.9,5620.6,7446.7,8009,7947.4,8191.2,9024,10026,10692,10806,10308,9192.6,7683.2,6233,5127,4199,3175,2211.5,1756.1
4199,3175,2211.5,1756.1,1767.5,1373.4,-359.4,-3325.3,-6267.3,-7825.1,-7583.5,-6116,-4273.3,-2617.2,-1359.9,-480.37,209.55,903.15,1536.7,1802.9,1572.7,1189.4,1105.4,1244.2,1010.2,80.659,-1038.7,-1529.9,-1257.3,-918.45,-1109.1,-1537.8,-1449.9,-690.17
-781.9,-3202.7,-4715.3,-4605.3,-3801.5,-3780.9,-5017.7,-6776.3,-8114.3,-8536,-7691.9,-5158.2,-1077.8,3252.6,6124.7,6981.7,6897.9,7270.7,8309.1,9121.3,9052.7,8401.1,7751,7131.1,6218.6,5085.3,4210.6,3742.1,3220.3,2267.5,1210.7,649.45,568.47,312.24
-837.85,-770.98,-1140.2,-1348.6,-1151,-1284.5,-2730.2,-5390.6,-7905.6,-8921.4,-8268,-6712.7,-4867.7,-2763.4,-419.41,1683.9,3013.2,3624,4042.6,4544.3,4864.7,4710.7,4271.5,3982.9,3927,3766.5,3305.9,2855.3,2850.3,3226,3389.7,2865.7,1855.3,1078.7
-81.476,-1711.8,-3809.3,-6112,-7939.4,-8864,-9401,-10565,-12575,-14296,-14198,-11761,-7775.6,-3452.5,449.4,3732.8,6504.1,9056.3,11692,14260,15951,15935,14336,12270,10754,9791,8753.6,7434.5,6242.1,5323.2,3984.2,1386.4,-2318,-5887.4
8753.6,7434.5,6242.1,5323.2,3984.2,1386.4,-2318,-5887.4,-8043.4,-8389,-7331.4,-5528.2,-3678.6,-2545.3,-2611.3,-3532.6,-4228.4,-3795.6,-2303.3,-581.45,649.23,1254.4,1417,1241.9,774.11,188.68,-291.81,-632.28,-956.49,-1292.7,-1531.4,-1672.6,-1909,-2312
-1999,-3770.7,-4047.5,-2920.6,-2750.9,-6836.9,-16208,-27628,-35333,-35364,-28548,-19421,-12400,-8834.3,-7132.6,-5024.4,-1513.3,2820.2,6740.8,9387,10724,11370,12066,13199,14671,16122,17204,17713,17602,17010,16227,15471,14666,13504
-3779.3,-4900.8,-5374.5,-5549.6,-5870.4,-6558.7,-7569.5,-8647.2,-9372.3,-9374.4,-8712.1,-7955.3,-7652.3,-7704.6,-7484.2,-6639.3,-5545.8,-4782.6,-4375.8,-3895.2,-3222.7,-2776.4,-2784.2,-2715,-1870.8,-416.21,688.45,906.33,824.66,1261,1937.7,1608.3,-393.39,-3150
-5870.4,-6558.7,-7569.5,-8647.2,-9372.3,-9374.4,-8712.1,-7955.3,-7652.3,-7704.6,-7484.2,-6639.3,-5545.8,-4782.6,-4375.8,-3895.2,-3222.7,-2776.4,-2784.2,-2715,-1870.8,-416.21,688.45,906.33,824.66,1261,1937.7,1608.3,-393.39,-3150,-4976.2,-4995.9,-3634.8,-1786.9
-2318.3,-3377.6,-4499.6,-5171.9,-5159.7,-4957.1,-5408,-6798,-8465,-9378.7,-8943.9,-7152.5,-4242.8,-623.33,2932.1,5590.9,7312.8,8963.6,10852,11163,6799.3,-3291.1,-15712,-24393,-25379,-19870,-12464,-6787.1,-3171.4,-89.747,3299.4,6584.2,9351.2,11889
5590.9,7312.8,8963.6,10852,11163,6799.3,-3291.1,-15712,-24393,-25379,-19870,-12464,-6787.1,-3171.4,-89.747,3299.4,6584.2,9351.2,11889,14409,16275,16621,15505,13938,12725,11715,10363,8635.3,6995.7,5679.6,4414,2936.5,1452.5,363.98
-1240.5,-1804.6,-2393.9,-3128.4,-4052.2,-4952.8,-5588.5,-5999.3,-6374.4,-6640.8,-6439.5,-5630.1,-4629.9,-4028,-3903.2,-3725.6,-2991.4,-1813.8,-795.67,-417.1,-655.58,-1130.5,-1448,-1388.6,-939.76,-307.55,141.93,112.14,-354.24,-858,-963.7,-583.43,-61.272,126.28
233.87,189.94,467.46,1263.7,2192.4,2355,1000.4,-1746.6,-4761.9,-6583.8,-6378.3,-4467,-2029.3,-244.66,440.88,403.48,342.46,708.39,1504.9,2468.7,3325.1,3908.9,4189,4283.6,4418.3,4761.7,5250.9,5615.9,5614.8,5224.2,4571.1,3726.7,2667.6,1471.2
-2427.6,-3163.4,-3063.4,-2080.2,-1169.9,-1506.8,-3367.5,-5834,-7591.7,-7950.4,-7117.4,-5692.1,-4127.6,-2655.6,-1441,-553.47,177.21,1065.1,2239.3,3502,4570.6,5347.9,5838.1,5903.5,5339.7,4254.1,3165.7,2533.7,2256.4,1834.7,1038.5,182.36,-384.17,-860.64
1832.2,1538.4,611.19,-451.8,-1211.1,-1908.8,-3367.8,-6072.7,-9332.1,-11541,-11469,-9317.2,-6488.4,-4341.5,-3219.8,-2549.3,-1628.9,-243.3,1284.6,2405.2,2740.1,2395.2,1961.1,2063.7,2801,3697.6,4284.2,4607,5020.8,5581.4,5909.8,5712.8,5186.5,4712.2
-566.42,-858.3,-865.94,-401.18,-111.53,-2082.5,-8664.5,-19708,-31074,-36914,-34246,-25354,-15477,-8311.7,-3871.3,-174.99,3974.9,8216.2,11808,14581,16615,17660,17398,16071,14428,13043,11919,10791,9530.7,8188.3,6851.5,5669.7,4846.2,4361.6
-655.6,-319.19,326.24,953.05,901.95,-336.44,-2656,-5262.4,-7086,-7413.2,-6279.4,-4337.3,-2344.4,-725.81,470.85,1353.9,2044,2704.1,3507.5,4414.6,5031.4,4885.3,3947.9,2789,2073.6,1914.3,1842.4,1448.1,914.98,796.34,1317,2052.1,2336.5,1886.4
572.02,233.37,-885.29,-1497.7,-871.9,-1084.4,-6054.5,-17319,-31004,-39974,-39573,-31187,-20239,-11232,-5040,-288.28,3990.9,7621.5,10412,12867,15476,17851,19048,18632,17089,15245,13581,12177,11013,10059,9147.5,8032,6634.5,5128.3
-4733.6,-3237,-2688.4,-2854.7,-3083.4,-4425.6,-9448.2,-18899,-29027,-33605,-29377,-19174,-9203.1,-3530.1,-1573.7,-454.68,1412,3505.8,5012.2,6193.1,7766.3,9732.5,11433,12521,13354,14402,15663,16808,17622,18067,18042,17320,15719,13202
-1179.7,-1289.2,-1857.7,-2193.7,-1751.7,-1037.9,-1290.7,-3057.9,-5358.3,-6599.3,-6269.3,-5369.5,-5098.4,-5486.1,-5632.3,-5011.6,-3980.8,-2914.3,-1417.9,1077.5,4142.3,6406.7,7041.2,6781,7036.4,8101.1,8704.1,7492.6,4638.4,1698.7,52.919,-187.02,232.48,749.7
812.78,173.67,-1035,-2694.9,-4392.6,-5800,-6933.3,-7938,-8730,-8997.6,-8535.6,-7441.6,-5943.3,-4135,-1980.3,451.48,2836.4,4728.3,5860.3,6352,6633.1,7097.4,7743.6,8154.6,7907.5,7035.9,6024.4,5299.1,4776.9,4006.4,2738.9,1268.3,175.65,-201.05
2083.9,885.39,-1066.4,-2850.9,-3806.2,-4217.6,-4942.1,-6306.5,-7612.3,-7891.7,-6976.6,-5551.7,-4229.4,-2937.1,-1369.3,255.43,1258.8,1318.1,938.12,997.25,1967.2,3658,5545.5,7161.6,8269.3,8908,9311.1,9612,9592.1,8910.7,7684.7,6615.3,6273,6337.5
73.493,-246.77,-640.34,-605.26,119.63,885.89,452.07,-1725.5,-4608.9,-6331.2,-5994.8,-4551.2,-3714.3,-4129.7,-4890.2,-4854.5,-4106.4,-3853.3,-5018.1,-7217.7,-9145.1,-9698,-8618.1,-6289.4,-3273.4,-96.272,2778.3,5026.3,6557.4,7475,7937.8,8066,7917.8,7495.3
-3714.3,-4129.7,-4890.2,-4854.5,-4106.4,-3853.3,-5018.1,-7217.7,-9145.1,-9698,-8618.1,-6289.4,-3273.4,-96.272,2778.3,5026.3,6557.4,7475,7937.8,8066,7917.8,7495.3,6815.9,6046.2,5508.9,5416.6,5582.5,5540.2,5039.6,4317.6,3755.9,3371.4,2848,2045.5
602.27,-378.82,-1428.7,-2022.6,-1785.9,-1137,-1198.4,-2713.2,-5048.4,-6557.8,-6092.1,-4025.9,-1684.3,63.567,1403,2903,4691.3,6491.5,8139,9615.2,10619,10582,9358.6,7611.1,6166.4,5105.3,3882.9,2349.3,1173.5,965.92,1323,1247.7,456.34,-258.15
2019,698.48,-404.21,-219.16,405.7,-2144.5,-11167,-25072,-36948,-40003,-33636,-23514,-15643,-11190,-7382.2,-2318.8,2650.5,5330.8,5950.5,6848.4,9323.7,11997,12647,10899,8465.3,7099.5,7069.9,7630.8,8243.3,8859.2,9385.7,9517.9,9184.6,8751
1599.4,1506,677.49,338.93,852.57,-34.095,-5865.3,-17462,-30481,-37992,-36147,-27233,-17061,-9747.8,-5311.5,-1690.6,2163,5688.3,8330.6,10547,12973,15314,16658,16654,15882,15043,14226,13144,11807,10606,9788.1,9113.6,8135.4,6681.3
-2272.3,-2306.5,-2695.9,-3194.4,-3716.1,-4713.8,-6602.6,-8904.2,-10418,-10434,-9504.6,-8746,-8518.3,-8110,-6710,-4344.9,-1693.1,759.46,3053.1,5321.5,7377.9,8881.6,9710.2,9955.7,9644,8706.2,7272.8,5786.9,4637.7,3712.3,2469.2,537.29,-1789.4,-3703.4
1314.8,1060.1,1048.1,1733.2,2255,-32.089,-7574.8,-19420,-30451,-34843,-30794,-21721,-12807,-6736,-2805.2,682.69,4268.7,7561.9,10496,13436,16247,18047,18161,16894,15079,13193,11290,9555.7,8341.4,7543.8,6466.1,4688.7,2836.4,2020.4
955.89,763.93,-170.01,-1107.8,-1457.8,-2727.2,-7943.7,-18114,-29626,-36328,-34711,-26731,-17374,-10062,-4865.1,-471.3,3518.8,6685.7,9143.6,11637,14308,16239,16588,15691,14551,13548,12240,10410,8667.7,7665.8,7099.2,6003.4,4028.2,1993.9
1020.1,9.4743,-1162.1,-2433.3,-3754.7,-5060.1,-6275.1,-7342,-8150.4,-8443.4,-7936.9,-6646.7,-5041.3,-3727,-2936.7,-2399.1,-1746.1,-964.99,-369.07,-179.54,-283.97,-454.95,-684.82,-1153.7,-1871.3,-2499.8,-2641.3,-2242.1,-1593.9,-950.72,-306.64,369.17,843.25,818.33
-1404.2,-672.06,589.11,1779.6,2169.7,1108.7,-1456.9,-4530.4,-6583,-6943.8,-6551.3,-6956,-8560.3,-10155,-10282,-8730.4,-6457.5,-4305.4,-2228,224.17,3099.3,5963.7,8353,9978.8,10625,10261,9369.1,8795.8,8949.4,9257.5,8717.6,7018.4,4877.5,3196.2
1108.7,-1456.9,-4530.4,-6583,-6943.8,-6551.3,-6956,-8560.3,-10155,-10282,-8730.4,-6457.5,-4305.4,-2228,224.17,3099.3,5963.7,8353,9978.8,10625,10261,9369.1,8795.8,8949.4,9257.5,8717.6,7018.4,4877.5,3196.2,2131.7,1217.2,220.67,-491.67,-538.47
-76.417,-129.83,10.115,407.4,365.08,-1007.5,-3734.1,-6666.3,-8424.1,-8627.6,-8071.1,-7676.2,-7442.5,-6552.4,-4395.3,-1265.6,1976.4,4705.6,6814.1,8339.9,9159,9198.5,8756.7,8320.6,8030.5,7531.5,6490.8,5145,4137,3799.5,3756.6,3327.2,2236.4,829.65
-4760.6,-4857.4,-4336.3,-3874.4,-4152.8,-5259.4,-6717,-8010.1,-8933.3,-9431.1,-9304.3,-8265.6,-6253.8,-3529.4,-425.9,2853.3,6106.1,8951.8,11001,12219,12927,13325,13154,12015,10011,7857.9,6264.5,5307.4,4543,3626.8,2612.6,1630.8,514.62,-1043.7
3626.8,2612.6,1630.8,514.62,-1043.7,-3019.9,-4937.5,-6279.4,-6904,-6986.4,-6662,-5881.4,-4611.6,-3047,-1555.8,-481.17,-30.87,-256.3,-987.95,-1779.4,-2057.8,-1479,-189.93,1264.7,2300.1,2608.2,2247.5,1547.9,921.77,633.24,625.53,565.98,134.66,-672.14
-778.39,-911.26,-573.38,66.317,281.14,-852.27,-3625.8,-7174.8,-9937.5,-10781,-9710.1,-7524.4,-4950.5,-2232.3,561.27,3144.1,5119.2,6375.9,7175.7,7791.7,8176.4,8061.6,7315.2,6104.7,4730.3,3399.5,2196.8,1190.2,478.72,125.52,80.634,182.16,242.42,182.58
-3365.6,-2474.1,-1672.4,-1331.2,-1709.1,-2869.6,-4563.9,-6252.5,-7365.4,-7624.6,-7141.4,-6211.3,-5031.9,-3609.7,-1886.7,93.279,2126.6,3895.5,5064.7,5429.7,5081.5,4434,3984.4,3952.7,4151.3,4239.3,4076.8,3779.2,3465.9,3089.5,2585.7,2091.4,1854.4,1899.3
2149.4,1089.3,238.6,82.191,364.38,25.329,-1781.3,-4602.6,-6927.6,-7708.2,-7484.1,-7740,-9150.9,-10701,-10659,-8267.6,-4328.2,-252.32,3142.6,5864.6,8139,9942.6,11120,11632,11500,10670,9175.8,7396.4,5899.6,4902.2,4038.7,2835.1,1342.7,106.94
364.38,25.329,-1781.3,-4602.6,-6927.6,-7708.2,-7484.1,-7740,-9150.9,-10701,-10659,-8267.6,-4328.2,-252.32,3142.6,5864.6,8139,9942.6,11120,11632,11500,10670,9175.8,7396.4,5899.6,4902.2,4038.7,2835.1,1342.7,106.94,-502,-714.81,-994.45,-1407.7
1723.9,1903.4,1254.7,117.39,-996.91,-1987,-3153.7,-4621.3,-5978.5,-6620.3,-6325.8,-5348.2,-4012.3,-2430.2,-637.73,1191.7,2799.6,3992.1,4613.3,4498.1,3686.7,2656.2,2044.6,1994.3,1968.4,1441.3,639.1,282.5,601.22,966.56,703.03,-16.806,-445.46,-315.21
-888.61,-1791,-1893.9,-740.49,295.51,-2382.4,-11399,-24447,-34723,-36437,-29814,-20189,-12556,-7816.5,-4080.8,-63.767,3871.7,7264.9,10511,13807,16172,16445,14941,13289,12581,12351,11611,10281,9086.5,8380.4,7721.7,6656.6,5366.1,4307.9
4307.9,3593.9,3023.7,2447.6,1704.6,384.42,-1813.8,-4389.5,-6181,-6516.5,-5957.5,-5553.5,-5555.5,-5320.2,-4442.5,-3415.3,-2885.2,-2691.5,-2159.4,-1193.7,-504.54,-615.99,-1137.8,-1361.5,-1244.6,-1311.1,-1688,-1811.8,-1282,-542.6,-295.98,-468.53,-275.73,638.14
2334.5,1825.8,-19.492,-3042.7,-6017,-7762.2,-8263.8,-8441.1,-8890.9,-9187.1,-8497,-6579.7,-3937.7,-1180.1,1422.6,3779.7,5748.1,7239.8,8331.1,9026.3,9043.9,8135.8,6603.3,5191.8,4341.7,3780.2,3043.1,2182.7,1613.3,1338,790.23,-340.61,-1482.7,-1817.1
-3146.6,-2430.2,-1471.9,-164.77,1215,1648,136.1,-2990.6,-5890.7,-6744.7,-5456.2,-3561,-2437.2,-1922.6,-863.82,1268.4,3718.8,5368,5899.1,5823,5604,5146,4162.7,2723,1224.1,-16.98,-902.25,-1332.4,-1132.5,-349.85,520.52,836.97,397.08,-368.22
-3867.2,-3225.1,-2584.1,-1360.4,686.77,1350.3,-3073.7,-13706,-26407,-34276,-33274,-25187,-15167,-7071.2,-1458.8,2815.4,6443.4,9379.8,11698,13738,15481,16443,16414,15871,15382,14860,13758,11875,9625.9,7492.1,5540.5,3642.5,1908.9,622.59
2683.9,1452.5,-130.84,-655.96,-20.944,-738.04,-6240.1,-17155,-29392,-36647,-35395,-27514,-18115,-11077,-6826.6,-3762.7,-758.24,2185.1,4989.5,8106.1,11793,15380,17762,18452,17815,16378,14404,12231,10517,9719.9,9467.7,8878.1,7560.4,5991.6
8733.6,7209.1,6351.6,5662.1,4176.9,1436.8,-2041.9,-5151.1,-6926.1,-7041.7,-5926.7,-4515.5,-3600.9,-3135.8,-2373.1,-1188.2,-1291.7,-5378.6,-14232,-24643,-30997,-29673,-22029,-12890,-6215.1,-2448.1,260.23,3173.3,5913.4,7774,9020.3,10421,12001,12944
-4515.5,-3600.9,-3135.8,-2373.1,-1188.2,-1291.7,-5378.6,-14232,-24643,-30997,-29673,-22029,-12890,-6215.1,-2448.1,260.23,3173.3,5913.4,7774,9020.3,10421,12001,12944,12751,11950,11380,11053,10107,7874.9,4714.2,1700.7,-301.79,-1165.4,-1287.7
2732.8,2954.3,2831.9,2735.1,2725.3,1212.3,-4483.4,-15212,-27620,-35599,-34937,-26711,-15990,-7404,-2156.9,1151,3917.3,6350.9,8247.5,9812.1,11328,12574,13125,13067,12926,12869,12450,11370,10130,9519.1,9558,9333.8,8013.3,5738.1
-1225.5,-393.62,-357.69,-637.99,-433.4,140.35,-89.592,-1963.4,-4707.3,-6495.8,-6367.2,-5252.3,-4899.6,-5988.4,-7546.9,-8082.8,-6923.8,-4431.9,-1342.2,1745.4,4386.2,6266.9,7366.9,7970.4,8337.9,8412.6,7961,6946.9,5650.5,4446.2,3569.3,3041.5,2626.9,1840
-89.592,-1963.4,-4707.3,-6495.8,-6367.2,-5252.3,-4899.6,-5988.4,-7546.9,-8082.8,-6923.8,-4431.9,-1342.2,1745.4,4386.2,6266.9,7366.9,7970.4,8337.9,8412.6,7961,6946.9,5650.5,4446.2,3569.3,3041.5,2626.9,1840,270.34,-1858.2,-3563,-3858.7,-2753.5,-1310.6
3442.8,4721.3,5440.4,5992.9,5723.9,2280,-6281.7,-18478,-29208,-33373,-29920,-22221,-14701,-9438.7,-5861.5,-2774,155.15,2715.1,5002.9,7390.5,9943,12355,14392,15975,16786,16293,14481,12283,10785,10021,8953.1,6816.1,4146.7,2195.7
-468.93,-869.74,-968.08,-309.04,461.83,-13.986,-2284.5,-5244.5,-7175.7,-7537,-7355.1,-7790,-8698.7,-8895.6,-7587.1,-5135.8,-2434.9,22.884,2221.2,4094.4,5385,6052.1,6482.8,7107.2,7949.5,8710.8,9170.1,9315.4,9150.2,8626.1,7831.1,7043.3,6439.9,5849.5
461.83,-13.986,-2284.5,-5244.5,-7175.7,-7537,-7355.1,-7790,-8698.7,-8895.6,-7587.1,-5135.8,-2434.9,22.884,2221.2,4094.4,5385,6052.1,6482.8,7107.2,7949.5,8710.8,9170.1,9315.4,9150.2,8626.1,7831.1,7043.3,6439.9,5849.5,4956.4,3726.6,2499,1645
-342.32,-1583.4,-2556.1,-2795.9,-3045.1,-5490.6,-12125,-22265,-31907,-36249,-33367,-25471,-16632,-9496.2,-4211.6,113.09,3765,6435.5,8206.5,9795.8,11741,13753,15117,15529,15301,14829,14149,13073,11583,9929,8394.5,7088.9,5967.2,4977.2
-2250.8,-3051.9,-3547.2,-3948.5,-4250.3,-4367.7,-4469.2,-4915.2,-5751.2,-6442.5,-6351.8,-5467,-4434.4,-3783,-3305.4,-2430.3,-1162.3,-386.25,-1072.8,-3248.6,-5870.8,-7677.5,-8049.9,-7106.9,-5257.2,-2917.3,-595.3,1102.8,1842.2,1919.7,2053,2691.9,3599.5,4178.2
-3783,-3305.4,-2430.3,-1162.3,-386.25,-1072.8,-3248.6,-5870.8,-7677.5,-8049.9,-7106.9,-5257.2,-2917.3,-595.3,1102.8,1842.2,1919.7,2053,2691.9,3599.5,4178.2,4127,3650.9,3080.8,2516.2,1949.9,1542.2,1482.7,1582.7,1320.4,514.95,-208.5,46.375,1378.9
2853,2513.7,1912.1,1439.6,1008,-818.88,-6213.1,-15730,-26428,-33107,-32295,-25224,-16600,-10372,-6897.7,-4101.1,-596.62,3005.6,5563.6,7138.3,8734.1,10794,12691,13740,14088,14285,14347,13773,12424,10884,9736.7,8798.1,7414,5426.5
-1930.7,-2656.8,-3562.6,-4220.6,-4578.9,-5254.1,-6959.5,-9544.5,-11788,-12366,-11030,-8713,-6494.7,-4671,-2913.5,-1044.7,707.45,2186.7,3617.7,5180.6,6509.9,6992.6,6548.1,5759.1,5098.8,4355.5,3125.2,1667.9,797.59,837.49,1096.7,695.49,-320.72,-1089.3
-604.27,-38.211,219.85,317.56,157.63,-1792.2,-7690.6,-17548,-27654,-32782,-30465,-22946,-14781,-8867.2,-5008.7,-1745.4,1383.9,3694.1,4776.5,5292.6,6283.3,8111.7,10267,11958,12700,12490,11703,10831,10153,9589.2,8945.4,8268.1,7792.1,7520.9
-1275.9,-1354.8,-1033.2,-222.36,-136.81,-2914,-9749.6,-19231,-27736,-31828,-30543,-25604,-19645,-14303,-9695.6,-5250.7,-686.72,3718.1,7516.9,10558,13082,15424,17602,19191,19658,18892,17408,15961,14920,14033,12778,10900,8608.2,6343.9
-3740.2,-3644.2,-3401.1,-3053.7,-2848.6,-3307.3,-4817.9,-7084.5,-9139.6,-10039,-9533.4,-8049.1,-6150.1,-4167.9,-2260.8,-550.34,945.39,2365.9,3801.7,5066.9,5854.1,6142.1,6289.8,6640.6,7163.6,7611.9,7914.1,8177,8306.4,7914.5,6812.2,5456.8,4630.3,4621.6
2111.3,1156.9,705.7,511.45,-1059.1,-5961.5,-14436,-23918,-30255,-30516,-25078,-17186,-10391,-6178.1,-3710.7,-1457.9,1182.5,3686.1,5277.2,5625.1,4849.4,3347.5,1844.6,1277.3,2141,3871.7,5187.4,5268.6,4486.5,3827.6,3771.6,4028.6,4315.7,4945.5
-1907.6,-2217.6,-3438,-4747.2,-5092.2,-4627.4,-4720.4,-6272.1,-8352.8,-8894.5,-6692.2,-2482.2,1893.7,5069.4,6874.9,7924.7,8895.9,10123,11516,12681,13243,13122,12462,11310,9572.8,7381,5310,3992.4,3558.9,3607.6,3612.1,3118.3,1690.6,-788.78
1690.6,-788.78,-3584.8,-5522.7,-6673.7,-9345.7,-16203,-26681,-35898,-38285,-32626,-22982,-14458,-8716.6,-4059.5,971.33,5530.2,8174.9,9284.7,10573,12557,13743,12720,10200,8250.8,7900.9,8314.5,8316.3,7893.4,7784.2,8161.2,8424.7,8166.9,7679.8
3041.3,1976.3,210.33,-1916.2,-3822,-5038.6,-5610.8,-6016.1,-6599.5,-7148.7,-7087.1,-6013.6,-3967.2,-1273.6,1631.1,4186.2,5807.9,6307.3,6180.5,6208.8,6655.2,7029.2,6783.5,6069.4,5536,5438.9,5293.4,4559.1,3386.3,2362.5,1642.8,755.31,-600.22,-1927.7
-97.574,-104.74,-3.5384,85.917,40.033,-526.89,-2089.7,-4572,-6980.9,-7944.8,-6790.5,-4103.9,-1192.3,986.16,2362.6,3379,4316,5115.5,5707.7,6200,6596.3,6509.5,5451.1,3486.1,1407.9,74.517,-380.86,-523.59,-828.46,-1138,-1023.6,-501.99,-119.78,-306
1871.1,2090.4,2551.1,3840.4,4057.9,-495.33,-11322,-24668,-33594,-33719,-26707,-17961,-11469,-7346.2,-3710.9,441.97,4697.4,8542.1,12032,15113,17160,17650,16930,15827,14691,13249,11351,9410.9,7916.3,6833.9,5769.2,4527.2,3226.1,1962.4
2072.8,1687.8,818.35,557.53,399.42,-2750.4,-11771,-25260,-37265,-41949,-38386,-30454,-22522,-16105,-10479,-5113.3,-341.75,3856.5,8390.7,13849,19397,23494,25477,25918,25545,24397,22242,19343,16411,13944,11940,10202,8623.7,7128.1
-3080.6,-3825.4,-4654,-5529.4,-6039.4,-6025,-5959,-6386.9,-7152.7,-7555.1,-7262,-6673.8,-6251.1,-5884,-5279.2,-4703.6,-4806.5,-5665.6,-6493.7,-6545.5,-5973.6,-5430.1,-5070.5,-4468.6,-3498.3,-2728.1,-2641.5,-2863.4,-2626.1,-1827,-1111.5,-902.59,-917.33,-920.59
-7262,-6673.8,-6251.1,-5884,-5279.2,-4703.6,-4806.5,-5665.6,-6493.7,-6545.5,-5973.6,-5430.1,-5070.5,-4468.6,-3498.3,-2728.1,-2641.5,-2863.4,-2626.1,-1827,-1111.5,-902.59,-917.33,-920.59,-1439.4,-3083.7,-5275.2,-6355.8,-5284.3,-2815.5,-573.26,808.66,2100.5,4066.2
-2626.1,-1827,-1111.5,-902.59,-917.33,-920.59,-1439.4,-3083.7,-5275.2,-6355.8,-5284.3,-2815.5,-573.26,808.66,2100.5,4066.2,6252,7568.1,7760.7,7770.4,8574.1,10051,11199,11255,10361,9249.7,8521.8,8259.1,8106.8,7619.3,6646,5499.4,4672.1,4284
-2750.8,-2698.9,-2773.6,-2411.6,-2409.2,-5411.2,-13581,-25402,-35400,-37996,-32091,-21753,-12337,-6112.8,-1702.9,2883.7,7606.9,10939,12226,12603,13517,15038,16069,15905,15005,14196,13628,12858,11665,10283,8785,6725.8,3782.3,612.94
-755.5,-814.29,-1143.6,-1172.7,-712.2,-503.75,-1553.8,-3948.8,-6539.1,-7888,-7447.9,-5780.2,-3811.5,-2086.3,-694.35,385.43,1118.4,1541.8,1843.4,2193.6,2548.4,2698.6,2517.1,2122.8,1781,1640.9,1556,1168,217.57,-1171.6,-2506.2,-3247.1,-3157.3,-2392
-1602.6,-1964.2,-1770.1,-1409.6,-1333,-1872.7,-3226.6,-5290.1,-7383.8,-8429.7,-7717.7,-5467,-2472,584.14,2989.1,3233.5,-696.67,-9265.4,-19588,-26588,-26805,-21158,-13769,-8154.7,-4812,-2210.8,770.49,3909.2,6613.9,8902,11127,13237,14783,15517
-5467,-2472,584.14,2989.1,3233.5,-696.67,-9265.4,-19588,-26588,-26805,-21158,-13769,-8154.7,-4812,-2210.8,770.49,3909.2,6613.9,8902,11127,13237,14783,15517,15642,15449,15005,14275,13301,12125,10712,9133.8,7714.7,6762,6191
-4058.9,-3813.5,-3291.3,-3246.8,-3838.3,-4665.5,-5475.2,-6359.5,-7257.5,-7709.4,-7366.3,-6501.2,-5700.7,-5140.4,-4473.8,-3455.6,-2357.9,-1602.7,-1207.7,-853.78,-389.79,29.452,315.93,637.6,1048.6,1149.9,438.02,-1004.1,-2413.5,-3051.2,-2856.5,-2298.7,-1724.6,-1049.2
-2057.2,-1355.1,-375.58,593.02,466.79,-1529,-4914.4,-8224,-10150,-10415,-9708.4,-8960.5,-8603.5,-8317.3,-7396,-5463.1,-2894.9,-452.28,1564,3654.5,6456,9804.7,12692,14210,14348,13736,12820,11572,9942.9,8199.5,6628.8,5164,3611,2137.6
